date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-04-12,,,22,17,27,359,354,364,1033,373,2084,19936,9400,34787,Austria,ALL
2020-04-13,,,21,16,27,380,370,391,1001,352,2039,19243,8760,34249,Austria,ALL
2020-04-14,,,21,15,27,400,385,418,971,332,2003,18582,8175,33728,Austria,ALL
2020-04-15,,,20,14,27,420,399,445,941,314,1973,17952,7639,33223,Austria,ALL
2020-04-16,,,19,13,27,439,412,472,914,297,1944,17353,7148,32723,Austria,ALL
2020-04-17,,,19,12,26,458,424,498,887,282,1915,16782,6695,32226,Austria,ALL
2020-04-18,,,18,11,26,476,435,524,862,268,1887,16239,6276,31732,Austria,ALL
2020-04-19,,,17,10,26,493,445,550,838,256,1858,15721,5893,31241,Austria,ALL
2020-04-20,,,17,10,25,510,455,575,814,244,1830,15228,5542,30755,Austria,ALL
2020-04-21,,,16,9,25,525,464,600,792,233,1803,14758,5221,30275,Austria,ALL
2020-04-22,,,15,8,24,541,472,624,771,223,1777,14310,4928,29800,Austria,ALL
2020-04-23,,,15,8,24,556,480,648,750,213,1750,13882,4658,29331,Austria,ALL
2020-04-24,,,14,7,23,570,487,672,731,205,1724,13473,4412,28868,Austria,ALL
2020-04-25,,,14,7,23,584,493,695,712,197,1698,13083,4186,28411,Austria,ALL
2020-04-26,,,13,6,23,597,499,718,694,189,1673,12710,3978,27960,Austria,ALL
2020-04-27,,,13,6,23,609,505,741,676,182,1647,12353,3787,27523,Austria,ALL
2020-04-28,,,12,5,22,622,510,763,659,176,1623,12011,3611,27107,Austria,ALL
2020-04-29,,,12,5,22,633,515,785,643,170,1599,11684,3449,26702,Austria,ALL
2020-04-30,,,11,4,22,645,519,807,627,164,1575,11369,3300,26304,Austria,ALL
2020-05-01,,,11,4,21,656,523,828,612,159,1551,11068,3161,25910,Austria,ALL
2020-05-02,,,11,4,21,666,527,849,597,154,1527,10778,3033,25523,Austria,ALL
2020-05-03,,,10,4,21,677,531,870,583,149,1504,10500,2913,25140,Austria,ALL
2020-05-04,,,10,3,20,687,534,890,570,145,1481,10232,2802,24763,Austria,ALL
2020-05-05,,,10,3,20,696,537,910,556,140,1459,9974,2698,24391,Austria,ALL
2020-05-06,,,9,3,19,705,540,929,543,136,1437,9725,2601,24024,Austria,ALL
2020-05-07,,,9,3,19,714,543,949,531,132,1414,9485,2511,23662,Austria,ALL
2020-05-08,,,9,3,19,723,546,968,519,129,1393,9253,2426,23305,Austria,ALL
2020-05-09,,,8,2,19,732,548,987,507,125,1371,9030,2346,22952,Austria,ALL
2020-05-10,,,8,2,18,740,550,1005,496,122,1350,8813,2271,22604,Austria,ALL
2020-05-11,,,8,2,18,748,552,1023,484,118,1330,8604,2199,22262,Austria,ALL
2020-05-12,,,8,2,18,755,554,1041,473,115,1309,8402,2132,21923,Austria,ALL
2020-05-13,,,7,2,17,763,556,1058,463,112,1289,8205,2068,21589,Austria,ALL
2020-05-14,,,7,2,17,770,558,1076,453,109,1269,8015,2008,21259,Austria,ALL
2020-05-15,,,7,2,17,777,560,1093,442,106,1249,7830,1949,20933,Austria,ALL
2020-05-16,,,7,2,17,784,562,1110,433,103,1229,7651,1893,20611,Austria,ALL
2020-05-17,,,7,2,16,791,564,1126,423,101,1210,7476,1840,20294,Austria,ALL
2020-05-18,,,6,1,16,797,565,1142,414,98,1191,7307,1790,19981,Austria,ALL
2020-05-19,,,6,1,16,803,566,1158,404,95,1172,7142,1740,19672,Austria,ALL
2020-05-20,,,6,1,16,810,567,1174,396,93,1153,6981,1693,19366,Austria,ALL
2020-05-21,,,6,1,15,816,568,1189,387,90,1135,6824,1647,19064,Austria,ALL
2020-05-22,,,6,1,15,821,569,1204,378,88,1116,6671,1603,18766,Austria,ALL
2020-05-23,,,6,1,15,827,570,1219,370,85,1098,6522,1559,18471,Austria,ALL
2020-05-24,,,5,1,15,832,571,1234,361,83,1080,6376,1517,18180,Austria,ALL
2020-05-25,,,5,1,14,838,572,1249,353,80,1063,6234,1475,17893,Austria,ALL
2020-05-26,,,5,1,14,843,573,1263,345,78,1045,6095,1435,17608,Austria,ALL
2020-05-27,,,5,1,14,848,574,1277,337,76,1028,5959,1396,17327,Austria,ALL
2020-05-28,,,5,1,14,853,575,1291,330,73,1011,5825,1357,17050,Austria,ALL
2020-05-29,,,5,1,14,858,576,1305,322,71,994,5695,1319,16775,Austria,ALL
2020-05-30,,,5,1,13,863,577,1318,315,69,977,5567,1282,16504,Austria,ALL
2020-05-31,,,5,1,13,867,578,1331,307,66,960,5441,1245,16235,Austria,ALL
2020-06-01,,,5,1,13,872,579,1344,300,64,944,5318,1208,15969,Austria,ALL
2020-06-02,,,4,1,13,876,580,1357,293,62,928,5197,1172,15706,Austria,ALL
2020-06-03,,,4,1,13,880,581,1370,286,60,912,5079,1137,15447,Austria,ALL
2020-06-04,,,4,1,12,885,582,1382,279,58,896,4962,1102,15190,Austria,ALL
2020-06-05,,,4,1,12,889,583,1394,272,55,880,4848,1067,14935,Austria,ALL
2020-06-06,,,4,1,12,893,584,1406,265,53,865,4735,1032,14684,Austria,ALL
2020-06-07,,,4,1,12,896,585,1418,259,51,849,4624,998,14434,Austria,ALL
2020-06-08,,,4,1,12,900,586,1430,252,49,834,4515,964,14188,Austria,ALL
2020-06-09,,,4,0,11,904,586,1442,246,47,819,4407,931,13944,Austria,ALL
2020-06-10,,,4,0,11,907,586,1453,239,44,804,4301,897,13702,Austria,ALL
2020-06-11,,,3,0,11,911,586,1464,233,42,789,4197,864,13463,Austria,ALL
2020-06-12,,,3,0,11,914,586,1475,227,40,774,4094,831,13226,Austria,ALL
2020-06-13,,,3,0,11,918,586,1486,220,38,759,3992,798,12991,Austria,ALL
2020-06-14,,,3,0,10,921,586,1496,214,36,745,3892,765,12758,Austria,ALL
2020-06-15,,,3,0,10,924,586,1506,208,34,730,3793,733,12528,Austria,ALL
2020-06-16,,,3,0,10,927,586,1516,202,32,716,3695,701,12300,Austria,ALL
2020-06-17,,,3,0,10,930,586,1526,196,29,702,3598,668,12074,Austria,ALL
2020-06-18,,,3,0,10,933,586,1536,190,27,688,3503,635,11849,Austria,ALL
2020-06-19,,,3,0,10,936,586,1546,184,25,674,3408,602,11627,Austria,ALL
2020-06-20,,,3,0,9,938,586,1555,179,23,660,3315,570,11407,Austria,ALL
2020-06-21,,,3,0,9,941,586,1564,173,21,647,3223,538,11189,Austria,ALL
2020-06-22,,,3,0,9,943,586,1573,167,19,633,3131,506,10973,Austria,ALL
2020-06-23,,,2,0,9,946,586,1582,162,17,620,3040,474,10759,Austria,ALL
2020-06-24,,,2,0,9,948,586,1591,156,15,606,2951,442,10546,Austria,ALL
2020-06-25,,,2,0,9,951,586,1600,151,13,594,2863,411,10336,Austria,ALL
2020-06-26,,,2,0,8,953,586,1609,147,12,582,2777,381,10129,Austria,ALL
2020-06-27,,,2,0,8,955,586,1617,142,11,569,2692,352,9925,Austria,ALL
2020-06-28,,,2,0,8,957,586,1625,137,10,557,2609,324,9723,Austria,ALL
2020-06-29,,,2,0,8,959,586,1633,133,9,545,2528,297,9524,Austria,ALL
2020-06-30,,,2,0,8,961,586,1641,129,8,534,2449,271,9328,Austria,ALL
2020-07-01,,,2,0,8,963,586,1649,125,7,523,2372,246,9135,Austria,ALL
2020-07-02,,,2,0,8,965,586,1657,121,6,512,2297,223,8945,Austria,ALL
2020-07-03,,,2,0,7,967,586,1664,118,6,501,2224,202,8758,Austria,ALL
2020-07-04,,,2,0,7,969,586,1671,114,5,491,2153,182,8575,Austria,ALL
2020-07-05,,,2,0,7,970,586,1678,111,4,480,2085,163,8395,Austria,ALL
2020-07-06,,,2,0,7,972,586,1685,107,4,470,2020,146,8219,Austria,ALL
2020-07-07,,,2,0,7,974,586,1692,104,3,461,1957,130,8047,Austria,ALL
2020-07-08,,,1,0,7,975,586,1699,101,3,451,1896,116,7878,Austria,ALL
2020-07-09,,,1,0,7,977,586,1706,98,3,442,1838,104,7713,Austria,ALL
2020-07-10,,,1,0,6,978,586,1712,95,2,432,1782,93,7551,Austria,ALL
2020-07-11,,,1,0,6,979,586,1718,92,2,423,1728,83,7392,Austria,ALL
2020-07-12,,,1,0,6,981,586,1724,90,2,414,1675,74,7237,Austria,ALL
2020-07-13,,,1,0,6,982,586,1730,87,1,405,1625,65,7085,Austria,ALL
2020-07-14,,,1,0,6,983,586,1736,85,1,397,1576,57,6936,Austria,ALL
2020-07-15,,,1,0,6,984,586,1742,82,1,388,1530,50,6790,Austria,ALL
2020-07-16,,,1,0,6,986,586,1748,80,1,380,1484,44,6648,Austria,ALL
2020-07-17,,,1,0,5,987,586,1753,78,1,372,1441,39,6508,Austria,ALL
2020-07-18,,,1,0,5,988,586,1758,75,0,364,1399,33,6371,Austria,ALL
2020-07-19,,,1,0,5,989,586,1763,73,0,356,1358,28,6237,Austria,ALL
2020-07-20,,,1,0,5,990,586,1768,71,0,349,1319,24,6106,Austria,ALL
2020-07-21,,,1,0,5,991,586,1773,69,0,342,1281,20,5978,Austria,ALL
2020-07-22,,,1,0,5,992,586,1778,67,0,334,1244,17,5852,Austria,ALL
2020-07-23,,,1,0,5,993,586,1783,65,0,327,1208,14,5729,Austria,ALL
2020-07-24,,,1,0,5,993,586,1788,64,0,320,1174,11,5607,Austria,ALL
2020-07-25,,,1,0,5,994,586,1793,62,0,314,1141,9,5490,Austria,ALL
2020-07-26,,,1,0,4,995,586,1797,60,0,307,1109,7,5374,Austria,ALL
2020-07-27,,,1,0,4,996,586,1801,59,0,301,1078,5,5262,Austria,ALL
2020-07-28,,,1,0,4,996,586,1805,57,0,294,1048,4,5150,Austria,ALL
2020-07-29,,,1,0,4,997,586,1809,55,0,288,1018,3,5042,Austria,ALL
2020-07-30,,,1,0,4,998,586,1813,54,0,282,990,2,4935,Austria,ALL
2020-07-31,,,1,0,4,998,586,1817,52,0,276,963,1,4831,Austria,ALL
2020-08-01,,,1,0,4,999,586,1821,51,0,270,936,0,4729,Austria,ALL
2020-08-02,,,1,0,4,1000,586,1825,50,0,265,911,0,4629,Austria,ALL
2020-08-03,,,1,0,4,1000,586,1829,48,0,259,886,0,4532,Austria,ALL
2020-08-04,,,1,0,4,1001,586,1833,47,0,253,862,0,4436,Austria,ALL
2020-02-14,,,,,,,,,295,100,500,295,100,500,Belgium,ALL
2020-02-15,,,,,,,,,295,100,500,591,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,295,100,500,886,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,295,100,500,1181,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,295,100,500,1476,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,295,100,500,1772,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,295,100,500,2067,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,295,100,500,2362,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,295,100,500,2657,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,909,319,1499,3566,1219,5999,Belgium,ALL
2020-02-24,,,,,,,,,907,319,1495,4473,1538,7494,Belgium,ALL
2020-02-25,,,,,,,,,969,342,1591,5442,1880,9085,Belgium,ALL
2020-02-26,,,,,,,,,1096,389,1786,6537,2269,10871,Belgium,ALL
2020-02-27,,,,,,,,,1358,487,2191,7896,2756,13062,Belgium,ALL
2020-02-28,,,,,,,,,1770,641,2823,9666,3397,15885,Belgium,ALL
2020-02-29,,,,,,,,,2107,768,3334,11477,4065,18719,Belgium,ALL
2020-03-01,,,,,,,,,2428,890,3808,13610,4855,22027,Belgium,ALL
2020-03-02,,,,,,,,,2834,1045,4397,16148,5800,25924,Belgium,ALL
2020-03-03,,,,,,,,,3351,1243,5135,19204,6943,30559,Belgium,ALL
2020-03-04,,,,,,,,,4016,1500,6078,22925,8343,36137,Belgium,ALL
2020-03-05,,,,,,,,,4758,1786,7114,27388,10029,42751,Belgium,ALL
2020-03-06,,,,,,,,,5582,2106,8241,32675,12035,50492,Belgium,ALL
2020-03-07,,,,,,,,,6543,2480,9528,38923,14415,59520,Belgium,ALL
2020-03-08,,,,,,,,,7690,2928,11037,46318,17243,70057,Belgium,ALL
2020-03-09,,,,,,,,,9060,3466,12812,54469,20390,81371,Belgium,ALL
2020-03-10,,,,,,,,,10654,4095,14843,64216,24166,94718,Belgium,ALL
2020-03-11,3,3,,,,,,,12484,4824,17129,75732,28648,110257,Belgium,ALL
2020-03-12,0,3,,,,,,,14593,5675,19704,89229,33934,128175,Belgium,ALL
2020-03-13,0,3,,,,,,,17020,6672,22593,104890,40119,148577,Belgium,ALL
2020-03-14,1,4,,,,,,,19784,7842,25832,122904,47320,171586,Belgium,ALL
2020-03-15,0,4,,,,,,,22866,9203,29400,143663,55755,197652,Belgium,ALL
2020-03-16,1,5,,,,,,,26200,10775,33463,167436,65640,227307,Belgium,ALL
2020-03-17,5,10,,,,,,,29677,12583,37476,194278,77177,260386,Belgium,ALL
2020-03-18,4,14,,,,,,,33113,14648,42462,224041,90583,297713,Belgium,ALL
2020-03-19,7,21,,,,,,,36260,16987,46214,256284,106070,337849,Belgium,ALL
2020-03-20,16,37,,,,,,,38837,19540,49710,290363,123824,380445,Belgium,ALL
2020-03-21,30,67,,,,,,,40615,22350,51293,325396,144068,423496,Belgium,ALL
2020-03-22,8,75,,,,,,,41484,25314,51725,360336,166902,465693,Belgium,ALL
2020-03-23,13,88,,,,,,,41463,27693,52921,394109,191667,507577,Belgium,ALL
2020-03-24,34,122,,,,,,,40669,30033,50493,425718,218234,545258,Belgium,ALL
2020-03-25,56,178,,,,,,,39263,30489,49858,454327,244627,580273,Belgium,ALL
2020-03-26,42,220,,,,,,,37421,30252,48222,479264,270055,611366,Belgium,ALL
2020-03-27,69,289,,,,,,,35310,27747,46719,499981,292128,638380,Belgium,ALL
2020-03-28,64,353,,,,,,,33071,25557,46168,516032,311013,661955,Belgium,ALL
2020-03-29,78,431,,,,,,,30806,23445,46627,527054,326616,682750,Belgium,ALL
2020-03-30,82,513,,,,,,,28582,21241,45584,532770,338654,698934,Belgium,ALL
2020-03-31,192,705,,,,,,,26438,19250,43277,533008,347130,708748,Belgium,ALL
2020-04-01,123,828,,,,,,,24401,17448,41099,527732,351994,712371,Belgium,ALL
2020-04-02,183,1011,,,,,,,22485,15809,40647,517104,353155,710556,Belgium,ALL
2020-04-03,132,1143,,,,,,,20697,14320,37655,501541,350487,701997,Belgium,ALL
2020-04-04,140,1283,,,,,,,19037,13028,34399,481741,343975,686686,Belgium,ALL
2020-04-05,164,1447,,,,,,,17502,12041,33050,458627,333666,668443,Belgium,ALL
2020-04-06,185,1632,,,,,,,16086,11133,31459,433229,319485,648177,Belgium,ALL
2020-04-07,403,2035,,,,,,,14782,10298,29961,406548,302091,625218,Belgium,ALL
2020-04-08,205,2240,,,,,,,13584,9530,27680,379463,281588,602405,Belgium,ALL
2020-04-09,283,2523,,,,,,,12484,8670,25278,352684,259768,577825,Belgium,ALL
2020-04-10,496,3019,,,,,,,11475,7888,23038,326739,237404,552641,Belgium,ALL
2020-04-11,327,3346,,,,,,,10550,7179,20966,301979,216836,526888,Belgium,ALL
2020-04-12,,,378,226,462,3724,3572,3808,9703,6538,19059,278611,197817,499778,Belgium,ALL
2020-04-13,,,386,251,466,4110,3823,4274,8926,5956,17311,256731,180328,470462,Belgium,ALL
2020-04-14,,,389,272,480,4499,4096,4755,8215,5408,15715,236364,164495,440593,Belgium,ALL
2020-04-15,,,386,293,486,4885,4388,5241,7563,4908,14259,217488,150152,411576,Belgium,ALL
2020-04-16,,,378,299,466,5263,4687,5707,6966,4454,13106,200053,137159,383582,Belgium,ALL
2020-04-17,,,365,298,451,5627,4985,6158,6419,4064,12060,183988,125413,354996,Belgium,ALL
2020-04-18,,,348,285,447,5976,5270,6606,5918,3738,11094,169209,114832,328435,Belgium,ALL
2020-04-19,,,330,261,429,6305,5531,7035,5459,3443,10205,155632,105247,304241,Belgium,ALL
2020-04-20,,,310,241,424,6615,5772,7459,5039,3158,9387,143169,96364,280577,Belgium,ALL
2020-04-21,,,289,221,421,6904,5993,7880,4653,2886,8683,131737,88116,257801,Belgium,ALL
2020-04-22,,,269,200,409,7173,6193,8289,4300,2623,8204,121255,80441,236044,Belgium,ALL
2020-04-23,,,249,181,394,7422,6374,8683,3976,2384,7753,111647,73296,216117,Belgium,ALL
2020-04-24,,,230,164,392,7652,6538,9074,3679,2169,7327,102842,66795,198166,Belgium,ALL
2020-04-25,,,212,149,383,7864,6687,9457,3406,1974,6842,94773,60882,181971,Belgium,ALL
2020-04-26,,,196,135,352,8060,6822,9810,3156,1798,6215,87378,55500,167220,Belgium,ALL
2020-04-27,,,180,124,325,8240,6946,10135,2926,1645,5795,80601,50607,153957,Belgium,ALL
2020-04-28,,,165,114,311,8405,7059,10446,2715,1519,5485,74390,46170,142130,Belgium,ALL
2020-04-29,,,152,106,297,8557,7165,10743,2521,1405,5191,68696,42167,131607,Belgium,ALL
2020-04-30,,,140,98,283,8697,7263,11026,2343,1301,4910,63476,38561,122258,Belgium,ALL
2020-05-01,,,128,90,259,8826,7353,11285,2179,1202,4645,58689,35309,113797,Belgium,ALL
2020-05-02,,,118,82,237,8944,7435,11523,2028,1097,4343,54298,32343,106080,Belgium,ALL
2020-05-03,,,108,74,216,9052,7509,11739,1889,1003,4003,50269,29607,98989,Belgium,ALL
2020-05-04,,,100,68,198,9152,7577,11937,1762,917,3691,46571,27081,92475,Belgium,ALL
2020-05-05,,,92,62,180,9244,7639,12116,1644,839,3402,43176,24762,86491,Belgium,ALL
2020-05-06,,,84,56,163,9328,7695,12279,1536,767,3135,40058,22643,80943,Belgium,ALL
2020-05-07,,,78,51,148,9406,7746,12427,1435,703,2911,37194,20723,75650,Belgium,ALL
2020-05-08,,,71,46,135,9477,7792,12562,1343,645,2737,34561,18984,70634,Belgium,ALL
2020-05-09,,,66,42,124,9543,7834,12685,1258,591,2575,32140,17406,65881,Belgium,ALL
2020-05-10,,,61,38,114,9603,7872,12799,1179,543,2422,29913,15975,61461,Belgium,ALL
2020-05-11,,,56,35,105,9659,7907,12903,1106,499,2279,27864,14677,57526,Belgium,ALL
2020-05-12,,,51,32,96,9711,7939,13000,1039,459,2147,25976,13492,53877,Belgium,ALL
2020-05-13,,,48,30,88,9758,7968,13088,976,423,2018,24238,12396,50410,Belgium,ALL
2020-05-14,,,44,27,83,9802,7995,13172,918,391,1903,22635,11381,47122,Belgium,ALL
2020-05-15,,,41,24,78,9843,8019,13250,865,361,1797,21157,10441,44009,Belgium,ALL
2020-05-16,,,37,22,74,9880,8041,13324,815,333,1695,19793,9571,41059,Belgium,ALL
2020-05-17,,,35,20,70,9915,8061,13394,768,308,1601,18533,8781,38317,Belgium,ALL
2020-05-18,,,32,18,64,9947,8079,13458,725,286,1511,17369,8064,35825,Belgium,ALL
2020-05-19,,,30,17,58,9976,8096,13516,685,265,1439,16292,7412,33572,Belgium,ALL
2020-05-20,,,27,15,55,10004,8111,13571,647,246,1371,15295,6819,31541,Belgium,ALL
2020-05-21,,,25,14,52,10029,8125,13623,612,228,1307,14372,6280,29713,Belgium,ALL
2020-05-22,,,24,13,49,10053,8138,13672,580,212,1246,13516,5789,28047,Belgium,ALL
2020-05-23,,,22,12,47,10075,8150,13719,549,198,1189,12722,5342,26499,Belgium,ALL
2020-05-24,,,20,11,44,10095,8161,13763,520,184,1134,11984,4934,25058,Belgium,ALL
2020-05-25,,,19,10,41,10114,8171,13804,493,172,1082,11298,4563,23717,Belgium,ALL
2020-05-26,,,18,9,38,10131,8180,13842,468,161,1033,10660,4224,22471,Belgium,ALL
2020-05-27,,,16,8,35,10148,8188,13877,444,150,985,10066,3915,21310,Belgium,ALL
2020-05-28,,,15,7,32,10163,8195,13910,422,140,940,9511,3631,20232,Belgium,ALL
2020-05-29,,,14,7,29,10177,8202,13939,400,131,898,8993,3372,19227,Belgium,ALL
2020-05-30,,,13,6,27,10190,8208,13966,380,123,857,8508,3134,18288,Belgium,ALL
2020-05-31,,,12,6,26,10203,8214,13992,361,115,819,8055,2916,17412,Belgium,ALL
2020-06-01,,,12,5,24,10214,8219,14016,343,108,782,7630,2716,16593,Belgium,ALL
2020-06-02,,,11,5,23,10225,8224,14039,326,101,746,7231,2532,15829,Belgium,ALL
2020-06-03,,,10,4,21,10235,8228,14060,310,95,712,6855,2362,15102,Belgium,ALL
2020-06-04,,,10,4,20,10245,8232,14080,294,89,679,6502,2205,14411,Belgium,ALL
2020-06-05,,,9,4,19,10254,8236,14099,279,84,648,6168,2061,13752,Belgium,ALL
2020-06-06,,,8,3,18,10262,8239,14117,265,79,618,5854,1928,13125,Belgium,ALL
2020-06-07,,,8,3,17,10270,8242,14134,251,74,589,5556,1805,12525,Belgium,ALL
2020-06-08,,,7,3,16,10277,8245,14150,238,69,561,5274,1690,11953,Belgium,ALL
2020-06-09,,,7,2,15,10284,8247,14165,225,65,534,5006,1583,11405,Belgium,ALL
2020-06-10,,,6,2,14,10290,8249,14179,213,61,508,4751,1483,10881,Belgium,ALL
2020-06-11,,,6,2,13,10296,8251,14192,201,57,482,4509,1390,10378,Belgium,ALL
2020-06-12,,,6,2,13,10302,8253,14205,190,53,458,4277,1303,9895,Belgium,ALL
2020-06-13,,,5,2,12,10308,8255,14217,179,49,434,4056,1221,9431,Belgium,ALL
2020-06-14,,,5,2,12,10313,8257,14229,168,46,411,3844,1144,8985,Belgium,ALL
2020-06-15,,,5,1,11,10317,8258,14240,158,43,389,3641,1072,8554,Belgium,ALL
2020-06-16,,,4,1,10,10322,8259,14250,148,40,367,3446,1004,8139,Belgium,ALL
2020-06-17,,,4,1,10,10326,8260,14260,138,36,345,3258,940,7738,Belgium,ALL
2020-06-18,,,4,1,9,10330,8261,14269,128,33,325,3077,878,7351,Belgium,ALL
2020-06-19,,,4,1,9,10334,8262,14278,119,30,304,2902,819,6976,Belgium,ALL
2020-06-20,,,4,1,9,10337,8263,14287,110,28,284,2733,763,6611,Belgium,ALL
2020-06-21,,,3,1,8,10341,8264,14295,101,25,265,2569,709,6258,Belgium,ALL
2020-06-22,,,3,1,8,10344,8265,14303,92,22,246,2410,657,5915,Belgium,ALL
2020-06-23,,,3,1,7,10347,8266,14310,83,19,227,2255,607,5581,Belgium,ALL
2020-06-24,,,3,1,7,10350,8267,14317,77,18,213,2107,560,5260,Belgium,ALL
2020-06-25,,,3,0,7,10353,8267,14324,71,16,199,1966,515,4951,Belgium,ALL
2020-06-26,,,2,0,6,10355,8267,14330,66,14,185,1830,472,4654,Belgium,ALL
2020-06-27,,,2,0,6,10357,8267,14336,60,13,172,1700,432,4367,Belgium,ALL
2020-06-28,,,2,0,6,10359,8267,14342,55,11,160,1576,394,4093,Belgium,ALL
