date,state,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-04-23,ID,1802,54,19172,52,30.7143,1.85714,524.595,0.0733788,0.0585485,5.15063,3.43375,7.72594,1.06553,104.386,69.5909,156.579,1864.01,1242.67,2796.02,0.00104306,0.000695372,0.00156459,13657.4,9104.92,20486.1,0.00764235,0.0050949,0.0114635
2020-04-24,ID,1836,54,19447,31,32.4286,1.85714,507.757,0.0812165,0.0638663,5.25667,3.50445,7.88501,1.09734,108.411,72.274,162.616,1779.09,1186.06,2668.64,0.000995539,0.000663693,0.00149331,13765.8,9177.2,20648.7,0.00770302,0.00513535,0.0115545
2020-04-25,ID,1870,54,19481,35,30.7143,1.57143,471.956,0.0848461,0.0650787,5.25389,3.5026,7.88084,1.10511,108.639,72.4262,162.959,1699.33,1132.88,2548.99,0.000950904,0.000633936,0.00142636,13874.4,9249.62,20811.7,0.00776381,0.00517587,0.0116457
2020-04-26,ID,1887,56,19498,38,31.2857,1.71429,405.286,0.106466,0.0771941,5.50806,3.67204,8.26209,1.08177,106.276,70.8508,159.414,1632.56,1088.38,2448.85,0.000913545,0.00060903,0.00137032,13980.7,9320.47,20971.1,0.00782328,0.00521552,0.0117349
2020-04-27,ID,1897,56,20024,36,32.1429,1.57143,493.659,0.0872431,0.0651114,5.18962,3.45974,7.78443,1.04227,103.374,68.9158,155.06,1585.71,1057.14,2378.57,0.000887328,0.000591552,0.00133099,14084.1,9389.39,21126.1,0.00788113,0.00525408,0.0118217
2020-04-28,ID,1917,58,20052,41,25.8571,1.42857,447.029,0.0806236,0.0578422,4.97654,3.31769,7.4648,1.00433,101.855,67.9036,152.783,1546.84,1031.22,2320.26,0.000865574,0.000577049,0.00129836,14185.9,9457.29,21278.9,0.00793812,0.00529208,0.0119072
2020-04-29,ID,1952,60,28240,39,26.5714,1.28571,1710.7,0.0184707,0.0155325,3.52732,2.35155,5.29098,0.977678,100.668,67.1123,151.003,1518.38,1012.25,2277.57,0.000849651,0.000566434,0.00127448,14286.6,9524.41,21429.9,0.00799445,0.00532964,0.0119917
2020-04-30,ID,1984,60,28693,36,26,0.857143,1638.41,0.0191156,0.0158691,3.52879,2.35253,5.29319,0.960134,99.7622,66.5081,149.643,1500.63,1000.42,2250.94,0.000839716,0.00055981,0.00125957,14386.4,9590.91,21579.6,0.00805028,0.00536685,0.0120754
2020-05-01,ID,2015,63,29070,28,25.5714,1.28571,1666.29,0.0186013,0.0153464,3.48895,2.32597,5.23342,0.955059,98.9564,65.971,148.435,1494.6,996.402,2241.9,0.000836345,0.000557563,0.00125452,14485.3,9656.88,21728,0.00810565,0.00540377,0.0121585
2020-05-02,ID,2035,63,29335,23,23.5714,1.28571,1707.73,0.0167445,0.0138028,3.39864,2.26576,5.09795,0.958502,100.023,66.6817,150.034,1502.15,1001.43,2253.22,0.000840567,0.000560378,0.00126085,14585.3,9723.57,21878,0.00816162,0.00544108,0.0122424
2020-05-03,ID,2061,63,29651,27,24.8571,1,1757.66,0.0171378,0.0141422,3.40237,2.26825,5.10356,0.972373,99.4028,66.2685,149.104,1514.19,1009.46,2271.28,0.000847303,0.000564869,0.00127095,14684.8,9789.83,22027.1,0.00821725,0.00547816,0.0123259
2020-05-04,ID,2061,64,29651,27,23.4286,1.14286,1668.59,0.0170354,0.0140409,3.38428,2.25619,5.07642,0.988481,99.4766,66.3177,149.215,1523.07,1015.38,2284.61,0.000852275,0.000568183,0.00127841,14784.2,9856.15,22176.3,0.00827291,0.00551527,0.0124094
2020-05-05,ID,2106,64,30146,27,27,0.857143,1743.7,0.018724,0.0154843,3.44023,2.29349,5.16035,1.0059,99.748,66.4986,149.622,1528.69,1019.12,2293.03,0.000855418,0.000570279,0.00128313,14884,9922.65,22326,0.00832873,0.00555248,0.0124931
2020-05-06,ID,2127,65,30375,21,25,0.714286,467.284,0.0819672,0.0535007,4.65255,3.1017,6.97882,1.01662,101.497,67.6646,152.245,1533.46,1022.31,2300.19,0.000858087,0.000572058,0.00128713,14985.5,9990.32,22478.2,0.00838552,0.00559035,0.0125783
2020-05-07,ID,2158,66,30718,20,24.8571,0.857143,444.221,0.0859259,0.0559567,4.68809,3.12539,7.03213,1.03128,103.128,68.7519,154.692,1535.6,1023.74,2303.41,0.000859288,0.000572859,0.00128893,15088.6,10059.1,22632.9,0.00844323,0.00562882,0.0126648
2020-05-08,ID,2178,67,31099,16,23.2857,0.571429,433.04,0.0803351,0.0537727,4.61137,3.07425,6.91705,1.04623,104.676,69.7838,157.013,1535.89,1023.93,2303.84,0.00085945,0.000572967,0.00128917,15193.3,10128.9,22789.9,0.0085018,0.00566787,0.0127527
2020-05-09,ID,2205,67,31628,19,24.2857,0.571429,474.334,0.0741387,0.0511996,4.52537,3.01691,6.78806,1.06231,103.721,69.1476,155.582,1531.2,1020.8,2296.81,0.000856826,0.000571217,0.00128524,15297,10198,22945.5,0.00855984,0.00570656,0.0128398
2020-05-10,ID,2230,67,31961,25,24.1429,0.571429,476.481,0.0731602,0.0506691,4.49002,2.99335,6.73503,1.0714,107.579,71.7196,161.369,1530.14,1020.1,2295.22,0.000856233,0.000570822,0.00128435,15404.6,10269.7,23106.9,0.00862004,0.0057467,0.0129301
2020-05-11,ID,2230,67,31961,30,24.1429,0.428571,483.159,0.0731602,0.0499688,4.45106,2.96738,6.6766,1.08073,110.919,73.9463,166.379,1534.79,1023.19,2302.18,0.000858831,0.000572554,0.00128825,15515.5,10343.7,23273.2,0.00868211,0.00578807,0.0130232
2020-05-12,ID,2260,70,32518,25,22,0.857143,493.604,0.0649241,0.0445702,4.29474,2.86316,6.44212,1.08118,114.719,76.4795,172.079,1546.13,1030.75,2319.2,0.00086518,0.000576786,0.00129777,15630.2,10420.1,23445.3,0.00874631,0.00583087,0.0131195
2020-05-13,ID,2293,69,32934,20,23.7143,0.571429,565.206,0.0648691,0.0419569,4.20726,2.80484,6.31089,1.08854,114.025,76.0167,171.038,1558.3,1038.87,2337.45,0.00087199,0.000581326,0.00130798,15744.2,10496.2,23616.4,0.00881011,0.00587341,0.0132152
2020-05-14,ID,2324,69,33556,19,23.7143,0.428571,639.562,0.0584919,0.0370789,4.05725,2.70484,6.08588,1.08584,113.71,75.8069,170.565,1571.34,1047.56,2357.02,0.000879288,0.000586192,0.00131893,15858,10572,23786.9,0.00887374,0.00591583,0.0133106
2020-05-15,ID,2351,72,34546,26,24.7143,0.714286,756.413,0.0501886,0.032673,3.9148,2.60986,5.87219,1.08561,113.63,75.7534,170.445,1585.21,1056.81,2377.82,0.000887048,0.000591365,0.00133057,15971.6,10647.7,23957.4,0.00893733,0.00595822,0.013406
2020-05-16,ID,2389,73,35485,19,26.2857,0.857143,833.896,0.0477055,0.0315216,3.86495,2.57663,5.79742,1.08616,121.362,80.9082,182.043,1607.62,1071.75,2411.43,0.000899585,0.000599724,0.00134938,16092.9,10728.6,24139.4,0.00900524,0.00600349,0.0135079
2020-05-17,ID,2419,73,36456,26,27,0.857143,924.731,0.0420467,0.0291977,3.77993,2.51995,5.6699,1.09794,121.557,81.0379,182.335,1629.15,1086.1,2443.73,0.000911636,0.000607757,0.00136745,16214.5,10809.7,24321.8,0.00907326,0.00604884,0.0136099
2020-05-18,ID,2419,73,36456,30,27,0.857143,918.544,0.0420467,0.0293943,3.77115,2.5141,5.65673,1.10421,124.433,82.9553,186.649,1654.18,1102.79,2481.27,0.000925642,0.000617095,0.00138846,16338.9,10892.6,24508.4,0.00914289,0.00609526,0.0137143
2020-05-19,ID,2455,74,37847,28,27.8571,0.571429,1061.71,0.0365922,0.026238,3.65965,2.43977,5.48947,1.1217,126.928,84.6188,190.392,1681.63,1121.09,2522.45,0.000941003,0.000627335,0.0014115,16465.9,10977.2,24698.8,0.00921391,0.00614261,0.0138209
2020-05-20,ID,2476,77,38344,28,26.1429,1.14286,991.167,0.0338262,0.0263758,3.65047,2.43365,5.47571,1.12745,133.151,88.7673,199.727,1715.04,1143.36,2572.56,0.000959695,0.000639796,0.00143954,16599,11066,24898.5,0.00928842,0.00619228,0.0139326
2020-05-21,ID,2506,77,38660,27,26,1.14286,892.629,0.0356583,0.0291275,3.72044,2.48029,5.58066,1.13663,138.373,92.2484,207.559,1751.91,1167.94,2627.87,0.00098033,0.000653553,0.00147049,16737.4,11158.3,25106.1,0.00936585,0.0062439,0.0140488
2020-05-22,ID,2534,77,39362,19,26.1429,0.714286,831.137,0.0379983,0.0314543,3.77354,2.51569,5.66031,1.13122,143.273,95.5152,214.909,1792.06,1194.7,2688.09,0.00100279,0.000668529,0.00150419,16880.7,11253.8,25321,0.00944602,0.00629735,0.014169
2020-05-23,ID,2595,79,40370,19,29.4286,0.857143,829.85,0.0421699,0.0354625,3.8682,2.5788,5.80231,1.11269,141.157,94.1047,211.736,1828.54,1219.03,2742.81,0.00102321,0.000682138,0.00153481,17021.8,11347.9,25532.7,0.00952501,0.00635001,0.0142875
2020-05-24,ID,2626,79,41167,23,29.5714,0.857143,848.626,0.0439397,0.0348462,3.83732,2.55821,5.75598,1.07584,142.65,95.1003,213.976,1867.47,1244.98,2801.2,0.00104499,0.000696661,0.00156749,17164.5,11443,25746.7,0.00960484,0.00640322,0.0144073
2020-05-25,ID,2626,79,41167,15,29.5714,0.857143,861.207,0.0439397,0.0343372,3.8096,2.53973,5.7144,1.04215,140.265,93.5102,210.398,1900.15,1266.77,2850.23,0.00106328,0.000708855,0.00159492,17304.7,11536.5,25957.1,0.00968333,0.00645555,0.014525
2020-05-26,ID,2626,79,41167,19,24.4286,0.714286,635.497,0.051506,0.0384401,3.89982,2.59988,5.84973,0.998474,136.507,91.0048,204.761,1925.74,1283.83,2888.61,0.0010776,0.0007184,0.0016164,17441.2,11627.5,26161.9,0.00975971,0.00650647,0.0146396
2020-05-27,ID,2699,81,42776,24,31.8571,0.571429,866.745,0.0503159,0.0367549,3.84342,2.56228,5.76513,0.962353,130.934,87.2894,196.401,1941.96,1294.64,2912.93,0.00108667,0.000724449,0.00163001,17572.2,11714.8,26358.3,0.00983298,0.00655532,0.0147495
2020-05-28,ID,2731,82,43629,30,32.1429,0.714286,970.204,0.0452807,0.03313,3.7368,2.4912,5.6052,0.934422,127.649,85.099,191.473,1955.58,1303.72,2933.37,0.0010943,0.000729531,0.00164145,17699.8,11799.9,26549.7,0.00990441,0.00660294,0.0148566
2020-05-29,ID,2769,82,44511,31,33.5714,0.714286,1004.89,0.0456399,0.0334081,3.73086,2.48724,5.59629,0.931858,124.522,83.0149,186.783,1966.39,1310.93,2949.59,0.00110035,0.000733565,0.00165052,17824.3,11882.9,26736.5,0.00997409,0.00664939,0.0149611
2020-05-30,ID,2803,82,45172,30,29.7143,0.428571,943.985,0.0433153,0.0314775,3.66747,2.44498,5.50121,0.960429,123.652,82.4346,185.478,1976.41,1317.61,2964.62,0.00110596,0.000737303,0.00165893,17948,11965.3,26922,0.0100433,0.00669552,0.0150649
2020-05-31,ID,2839,82,46436,29,30.4286,0.428571,964.597,0.0404251,0.0315454,3.65681,2.43787,5.48522,1.02996,126.726,84.4837,190.088,1981.78,1321.18,2972.67,0.00110896,0.000739304,0.00166343,18074.7,12049.8,27112.1,0.0101142,0.0067428,0.0151713
2020-06-01,ID,2839,82,46436,25,30.4286,0.428571,920.085,0.0404251,0.0330715,3.68385,2.4559,5.52577,1.1349,135.581,90.3871,203.371,1995.8,1330.53,2993.7,0.0011168,0.000744536,0.00167521,18210.3,12140.2,27315.5,0.0101901,0.00679337,0.0152851
2020-06-02,ID,2906,83,47870,34,40,0.571429,1122.81,0.0417723,0.0356249,3.73479,2.48986,5.60219,1.27047,151.457,100.971,227.185,2022.82,1348.55,3034.24,0.00113193,0.000754617,0.00169789,18361.8,12241.2,27542.6,0.0102748,0.00684988,0.0154122
2020-06-03,ID,2933,83,48669,30,33.4286,0.285714,958.994,0.0397081,0.034858,3.70349,2.469,5.55524,1.43474,174.408,116.272,261.612,2070.3,1380.2,3105.46,0.00115849,0.000772329,0.00173774,18536.2,12357.4,27804.3,0.0103724,0.00691494,0.0155586
2020-06-04,ID,2990,83,49524,28,37,0.142857,947.058,0.0439355,0.0390684,3.79037,2.52692,5.68556,1.60601,202.646,135.098,303.97,2139.8,1426.53,3209.7,0.00119738,0.000798255,0.00179607,18738.8,12492.5,28108.2,0.0104858,0.00699054,0.0157287
2020-06-05,ID,3054,83,53333,29,40.7143,0.142857,1452.99,0.0323056,0.028021,3.50535,2.3369,5.25802,1.76725,230.882,153.921,346.323,2232.31,1488.21,3348.46,0.00124915,0.000832765,0.00187372,18969.7,12646.5,28454.5,0.010615,0.00707667,0.0159225
2020-06-06,ID,3111,83,54949,21,44,0.142857,1630.52,0.0315025,0.0269853,3.46672,2.31114,5.20007,1.90499,275.426,183.617,413.139,2364.46,1576.31,3546.69,0.0013231,0.000882065,0.00198465,19245.1,12830.1,28867.7,0.0107691,0.00717941,0.0161537
2020-06-07,ID,3139,83,55742,30,42.8571,0.142857,1603.78,0.0322373,0.0267226,3.44921,2.29947,5.17381,2.01556,322.191,214.794,483.286,2545.5,1697,3818.24,0.0014244,0.0009496,0.0021366,19567.3,13044.9,29351,0.0109494,0.00729961,0.0164241
2020-06-08,ID,3139,83,55742,23,42.8571,0.142857,1656.58,0.0322373,0.0258709,3.41588,2.27725,5.12382,2.07334,377.447,251.631,566.17,2780.29,1853.53,4170.44,0.00155579,0.00103719,0.00233368,19944.8,13296.5,29917.1,0.0111606,0.00744042,0.0167409
2020-06-09,ID,3189,83,57376,21,40.4286,0,1749.31,0.0297707,0.0231111,3.32888,2.21925,4.99331,2.08902,435.823,290.549,653.735,3075.85,2050.57,4613.78,0.00172117,0.00114745,0.00258176,20380.6,13587.1,30570.9,0.0114045,0.007603,0.0171067
2020-06-10,ID,3220,85,58746,20,41,0.285714,1901.83,0.0284807,0.0215582,3.27454,2.18303,4.91181,2.05758,502.088,334.725,753.132,3441.43,2294.29,5162.15,0.00192574,0.00128383,0.00288862,20882.7,13921.8,31324,0.0116855,0.0077903,0.0175282
2020-06-11,ID,3260,85,59802,28,38.5714,0.285714,1980.38,0.0262697,0.0194768,3.2031,2.1354,4.80465,2.00289,562.773,375.182,844.159,3873.27,2582.18,5809.9,0.00216739,0.00144493,0.00325109,21445.4,14297,32168.2,0.0120004,0.00800025,0.0180006
2020-06-12,ID,3302,86,61114,20,35.4286,0.428571,1570.83,0.0318725,0.022554,3.28579,2.19052,4.92868,1.92724,622.368,414.912,933.552,4367.99,2911.99,6551.98,0.00244423,0.00162948,0.00366634,22067.8,14711.9,33101.7,0.0123486,0.00823242,0.018523
2020-06-13,ID,3353,87,62328,24,34.5714,0.571429,1516.82,0.0327958,0.022792,3.28376,2.18917,4.92564,1.84066,683.68,455.787,1025.52,4927.15,3284.76,7390.72,0.00275712,0.00183808,0.00413568,22751.5,15167.7,34127.2,0.0127312,0.00848747,0.0190968
2020-06-14,ID,3399,87,62642,22,37.1429,0.571429,1431.14,0.0376812,0.0259534,3.36065,2.24043,5.04097,1.73982,760.292,506.861,1140.44,5563.79,3709.19,8345.68,0.00311337,0.00207558,0.00467005,23511.8,15674.5,35267.7,0.0131566,0.0087711,0.019735
2020-06-15,ID,3399,87,62642,23,37.1429,0.571429,1429.63,0.0376812,0.0259808,3.35223,2.23482,5.02834,1.6521,820.705,547.137,1231.06,6257.77,4171.84,9386.65,0.0035017,0.00233447,0.00525255,24332.5,16221.7,36498.7,0.0136159,0.00907726,0.0204238
2020-06-16,ID,3462,88,65306,24,39,0.714286,1615.99,0.0344262,0.0241338,3.29459,2.19639,4.94188,1.57799,869.261,579.507,1303.89,6991.45,4660.96,10487.2,0.00391225,0.00260817,0.00586838,25201.7,16801.2,37802.6,0.0141023,0.00940154,0.0211535
2020-06-17,ID,3540,88,66441,28,45.7143,0.428571,1581.33,0.0415854,0.0289088,3.4075,2.27167,5.11125,1.51805,914.129,609.42,1371.19,7754.12,5169.41,11631.2,0.00433902,0.00289268,0.00650854,26115.9,17410.6,39173.8,0.0146138,0.00974256,0.0219208
2020-06-18,ID,3632,88,67638,23,53.1429,0.428571,1616.16,0.0474732,0.0328821,3.49123,2.32749,5.23685,1.46582,977.135,651.423,1465.7,8556.85,5704.56,12835.3,0.00478821,0.00319214,0.00718232,27093,18062,40639.5,0.0151606,0.0101071,0.0227409
2020-06-19,ID,3743,89,69156,28,63,0.428571,1618.67,0.0548371,0.0389208,3.61179,2.40786,5.41769,1.43227,1074.23,716.15,1611.34,9428.42,6285.62,14142.6,0.00527593,0.00351728,0.00791389,28167.2,18778.2,42250.9,0.0157617,0.0105078,0.0236426
2020-06-20,ID,3871,89,70791,28,74,0.285714,1676.74,0.0612076,0.0441334,3.70519,2.47013,5.55779,1.41462,1142.18,761.454,1713.27,10339.7,6893.15,15509.6,0.00578587,0.00385725,0.0086788,29309.4,19539.6,43964.1,0.0164009,0.0109339,0.0246013
2020-06-21,ID,4006,89,72547,31,86.7143,0.285714,1908.47,0.0612822,0.0454365,3.71902,2.47935,5.57853,1.40305,1198.66,799.104,1797.98,11263,7508.64,16894.4,0.00630249,0.00420166,0.00945373,30508.1,20338.7,45762.1,0.0170716,0.0113811,0.0256074
2020-06-22,ID,4006,89,72547,41,86.7143,0.285714,1892.52,0.0612822,0.0458196,3.71519,2.47679,5.57278,1.39841,1279.55,853.031,1919.32,12220.3,8146.87,18330.5,0.0068382,0.0045588,0.0102573,31787.6,21191.7,47681.4,0.0177876,0.0118584,0.0266814
2020-06-23,ID,4254,89,75730,39,113.143,0.142857,2004.62,0.0759785,0.0564409,3.8915,2.59434,5.83726,1.39583,1388.56,925.708,2082.84,13231.4,8820.95,19847.1,0.007404,0.004936,0.011106,33176.2,22117.5,49764.3,0.0185646,0.0123764,0.0278469
2020-06-24,ID,4402,89,77376,34,123.143,0.142857,2083.63,0.0788294,0.0591003,3.9233,2.61554,5.88495,1.39517,1490.75,993.831,2236.12,14286.3,9524.23,21429.5,0.00799431,0.00532954,0.0119915,34666.9,23111.3,52000.4,0.0193988,0.0129325,0.0290982
2020-06-25,ID,4645,90,80060,45,144.714,0.285714,2340.44,0.0815489,0.061832,3.95488,2.63659,5.93232,1.38814,1595.4,1063.6,2393.09,15379.7,10253.1,23069.5,0.0086061,0.0057374,0.0129091,36262.3,24174.9,54393.5,0.0202916,0.0135277,0.0304373
2020-06-26,ID,4865,90,81871,48,160.286,0.142857,2523.34,0.0882422,0.0635212,3.96902,2.64601,5.95353,1.37306,1671.91,1114.6,2507.86,16488.8,10992.5,24733.2,0.00922674,0.00615116,0.0138401,37934.2,25289.5,56901.3,0.0212271,0.0141514,0.0318407
2020-06-27,ID,5148,90,83537,42,182.429,0.142857,2627.88,0.100188,0.0694204,4.04563,2.69709,6.06845,1.35012,1774.89,1183.26,2662.34,17641.3,11760.9,26462,0.00987167,0.00658111,0.0148075,39709.1,26472.8,59563.7,0.0222203,0.0148135,0.0333305
2020-06-28,ID,5319,91,85816,48,187.571,0.285714,2837.12,0.0989524,0.0661134,3.98399,2.65599,5.97599,1.33212,1846.37,1230.91,2769.55,18804,12536,28206,0.0105223,0.00701485,0.0157834,41555.5,27703.7,62333.2,0.0232535,0.0155023,0.0348802
2020-06-29,ID,5319,91,85816,50,187.571,0.285714,2926.17,0.0989524,0.0641013,3.94158,2.62772,5.91237,1.30785,1929.26,1286.18,2893.89,19973,13315.3,29959.5,0.0111764,0.00745094,0.0167646,43484.8,28989.8,65227.1,0.0243331,0.016222,0.0364996
2020-06-30,ID,5752,91,88763,60,214,0.285714,2921.15,0.114939,0.0732588,4.06298,2.70866,6.09448,1.28343,2011.01,1340.67,3016.51,21163.3,14108.9,31744.9,0.0118425,0.00789498,0.0177637,45495.8,30330.5,68243.6,0.0254584,0.0169722,0.0381876
2020-07-01,ID,6117,92,90476,75,245,0.428571,3011.4,0.130916,0.0813576,4.16085,2.7739,6.24128,1.25642,2109.44,1406.3,3164.17,22403.5,14935.6,33605.2,0.0125365,0.00835764,0.0188047,47605.2,31736.8,71407.8,0.0266388,0.0177592,0.0399582
2020-07-02,ID,6370,92,94537,69,246.429,0.285714,3362.31,0.119155,0.0732914,4.03858,2.69239,6.05788,1.23782,2177.74,1451.83,3266.61,23667.1,15778,35500.6,0.0132435,0.00882903,0.0198653,49782.9,33188.6,74674.4,0.0278574,0.0185716,0.0417861
2020-07-03,ID,6593,92,98119,64,246.857,0.285714,3622.43,0.106352,0.0681468,3.95396,2.63598,5.93095,1.2191,2259.73,1506.48,3389.59,24949.7,16633.1,37424.5,0.0139612,0.0093075,0.0209419,52042.7,34695.1,78064,0.0291219,0.0194146,0.0436828
2020-07-04,ID,6994,93,100474,67,263.714,0.428571,3688.03,0.108992,0.0715056,3.98962,2.65975,5.98443,1.19898,2311.36,1540.91,3467.04,26186.8,17457.9,39280.2,0.0146535,0.00976902,0.0219803,54354,36236,81531.1,0.0304153,0.0202768,0.0456229
2020-07-05,ID,7370,93,103675,71,293,0.285714,3793.12,0.114844,0.0772452,4.0557,2.7038,6.08355,1.16967,2412.2,1608.14,3618.31,27456.8,18304.5,41185.2,0.0153642,0.0102428,0.0230463,56766.2,37844.2,85149.4,0.0317651,0.0211767,0.0476476
2020-07-06,ID,7733,93,105876,85,344.857,0.285714,4169.55,0.120339,0.0827085,4.11464,2.74309,6.17196,1.13951,2453.42,1635.61,3680.12,28711.6,19141.1,43067.4,0.0160663,0.0107109,0.0240995,59219.7,39479.8,88829.5,0.0331379,0.022092,0.0497069
2020-07-07,ID,8052,94,107925,105,328.571,0.428571,4004.12,0.120029,0.0820583,4.09399,2.72933,6.14099,1.09882,2438.36,1625.57,3657.54,29870.4,19913.6,44805.6,0.0167148,0.0111432,0.0250722,61658,41105.3,92487,0.0345024,0.0230016,0.0517536
2020-07-08,ID,8539,94,110676,118,346,0.285714,4188.3,0.119901,0.082611,4.08882,2.72588,6.13323,1.05642,2387.5,1591.67,3581.25,30869.3,20579.6,46304,0.0172738,0.0115158,0.0259106,64045.5,42697,96068.3,0.0358384,0.0238923,0.0537576
2020-07-09,ID,8969,98,113958,120,371.286,0.857143,3984.79,0.133824,0.0931756,4.20554,2.80369,6.30831,1.00977,2348.04,1565.36,3522.06,31726.6,21151.1,47589.9,0.0177535,0.0118357,0.0266302,66393.6,44262.4,99590.3,0.0371523,0.0247682,0.0557284
2020-07-10,ID,9428,100,117390,124,405,1.14286,3970.95,0.147112,0.101991,4.29425,2.86283,6.44138,0.967442,2265.22,1510.15,3397.83,32396.5,21597.6,48594.7,0.0181283,0.0120855,0.0271925,68658.8,45772.5,102988,0.0384199,0.0256132,0.0576298
2020-07-11,ID,9928,101,121640,122,419.143,1.14286,4351.84,0.138619,0.0963139,4.21675,2.81117,6.32512,0.932659,2211.1,1474.07,3316.65,32935.6,21957.1,49403.5,0.01843,0.0122867,0.027645,70869.9,47246.6,106305,0.0396571,0.0264381,0.0594857
2020-07-12,ID,10505,102,124531,140,447.857,1.28571,4311.61,0.150316,0.103872,4.28901,2.85934,6.43351,0.911393,2128.6,1419.07,3192.9,33289.4,22192.9,49934,0.018628,0.0124186,0.0279419,72998.5,48665.7,109498,0.0408483,0.0272322,0.0612724
2020-07-13,ID,10902,102,126393,153,452.714,1.28571,4204.45,0.154457,0.107675,4.31736,2.87824,6.47605,0.897682,2069.33,1379.55,3104,33512.3,22341.5,50268.5,0.0187527,0.0125018,0.0281291,75067.8,50045.2,112602,0.0420062,0.0280041,0.0630093
2020-07-14,ID,11402,102,129540,153,478.571,1.14286,4395.47,0.154985,0.108878,4.31719,2.87812,6.47578,0.899523,2057.35,1371.56,3086.02,33640.4,22426.9,50460.6,0.0188244,0.0125496,0.0282366,77125.2,51416.8,115688,0.0431574,0.0287716,0.0647362
2020-07-15,ID,11718,103,133142,153,454.143,1.28571,4506.63,0.141503,0.100772,4.2168,2.8112,6.32521,0.907776,2056.11,1370.74,3084.17,33685.5,22457,50528.3,0.0188496,0.0125664,0.0282744,79181.3,52787.5,118772,0.044308,0.0295387,0.066462
2020-07-16,ID,12445,110,136055,153,496.571,1.71429,4475.94,0.157306,0.110942,4.31306,2.87537,6.46958,0.917761,2033.97,1355.98,3050.96,33610,22406.7,50415.1,0.0188074,0.0125383,0.0282111,81215.2,54143.5,121823,0.0454462,0.0302974,0.0681692
2020-07-17,ID,13133,114,139481,153,529.286,2,4505.57,0.167715,0.117474,4.36702,2.91135,6.55053,0.925913,2026.33,1350.89,3039.5,33458.6,22305.8,50187.9,0.0187227,0.0124818,0.028084,83241.6,55494.4,124862,0.0465801,0.0310534,0.0698701
2020-07-18,ID,13752,118,141636,224,546.286,2.42857,4134.05,0.191238,0.132143,4.49667,2.99778,6.745,0.930958,1984.5,1323,2976.75,33183.4,22122.3,49775.1,0.0185687,0.0123791,0.027853,85226.1,56817.4,127839,0.0476905,0.0317937,0.0715358
2020-07-19,ID,14302,119,145303,224,542.429,2.42857,4312.32,0.182794,0.125786,4.42256,2.94837,6.63384,0.929062,1939.78,1293.19,2909.67,32811.8,21874.6,49217.7,0.0183607,0.0122405,0.0275411,87165.9,58110.6,130749,0.048776,0.0325173,0.073164
2020-07-20,ID,14873,119,146994,224,567.286,2.42857,4336.59,0.192758,0.130814,4.45708,2.97138,6.68561,0.927773,1899.43,1266.29,2849.15,32299.1,21532.7,48448.6,0.0180738,0.0120492,0.0271107,89065.3,59376.9,133598,0.0498389,0.0332259,0.0747583
2020-07-21,ID,15266,122,150142,188,552,2.85714,4383.5,0.187555,0.125927,4.39771,2.93181,6.59657,0.924669,1854,1236,2781,31699.6,21133.1,47549.5,0.0177384,0.0118256,0.0266076,90919.3,60612.9,136379,0.0508763,0.0339175,0.0763145
2020-07-22,ID,15822,126,153009,188,586.286,3.28571,4338.85,0.206574,0.135125,4.47038,2.98026,6.70558,0.925413,1812.38,1208.26,2718.57,31073.7,20715.8,46610.5,0.0173881,0.0115921,0.0260821,92731.7,61821.1,139098,0.0518905,0.0345937,0.0778357
2020-07-23,ID,16322,135,155825,188,553.857,3.57143,4340.4,0.196105,0.127605,4.38782,2.92522,6.58174,0.933814,1807.61,1205.08,2711.42,30493.8,20329.2,45740.7,0.0170636,0.0113757,0.0255954,94539.3,63026.2,141809,0.052902,0.035268,0.079353
2020-07-24,ID,16736,138,159163,204,514.714,3.42857,4354.73,0.183061,0.118197,4.28589,2.85726,6.42883,0.950856,1804.44,1202.96,2706.66,29950.2,19966.8,44925.3,0.0167594,0.0111729,0.0251391,96343.7,64229.2,144516,0.0539117,0.0359411,0.0808676
2020-07-25,ID,17264,144,162384,204,501.714,3.71429,4590.24,0.169269,0.1093,4.18655,2.79103,6.27982,0.970515,1831.46,1220.97,2747.18,29516.4,19677.6,44274.6,0.0165167,0.0110111,0.024775,98175.2,65450.1,147263,0.0549365,0.0366244,0.0824048
2020-07-26,ID,17827,146,165132,204,503.571,3.85714,4441.17,0.17777,0.113387,4.21533,2.81022,6.32299,0.993998,1857.08,1238.05,2785.62,29162.4,19441.6,43743.6,0.0163186,0.0108791,0.0244779,100032,66688.2,150048,0.0559757,0.0373172,0.0839636
