date,state,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-08-01,CA,500130,9224,7886587,7754,7818.57,126.714,119890,0.0652144,0.0652144,3.41089,2.27393,5.11633,1.18587,30462.7,20308.5,45694.1,383513,255675,575269,0.00970618,0.00647079,0.0145593,2.25861e+06,1.50574e+06,3.38791e+06,0.0571623,0.0381082,0.0857434
2020-08-02,CA,509162,9356,8035975,7761,7929,134.286,123977,0.0639556,0.0639556,3.38953,2.25969,5.0843,1.13207,29764.7,19843.1,44647.1,385584,257056,578377,0.00975861,0.00650574,0.0146379,2.28837e+06,1.52558e+06,3.43256e+06,0.0579156,0.0386104,0.0868734
2020-08-03,CA,514901,9388,8184696,7629,7764.43,134.714,126874,0.0611979,0.0611979,3.35182,2.23454,5.02772,1.05918,28919.1,19279.4,43378.7,387934,258622,581900,0.00981806,0.00654538,0.0147271,2.31729e+06,1.54486e+06,3.47594e+06,0.0586475,0.0390983,0.0879712
2020-08-04,CA,519427,9501,8305713,7630,7553.86,140.429,126835,0.0595564,0.0595564,3.32631,2.21754,4.98947,0.978615,27950.8,18633.9,41926.2,390644,260429,585966,0.00988667,0.00659111,0.01483,2.34524e+06,1.5635e+06,3.51787e+06,0.0593549,0.0395699,0.0890323
2020-08-05,CA,524722,9703,8409400,7552,7059.57,141.143,127419,0.0554043,0.0554043,3.27233,2.18155,4.9085,0.903948,26109.9,17406.6,39164.9,392578,261719,588867,0.00993561,0.00662374,0.0149034,2.37135e+06,1.5809e+06,3.55703e+06,0.0600157,0.0400105,0.0900235
2020-08-06,CA,529980,9869,8500463,7485,6354,137.143,123803,0.0513234,0.0513234,3.21799,2.14533,4.82699,0.840789,24237.2,16158.1,36355.8,393417,262278,590125,0.00995684,0.00663789,0.0149353,2.39559e+06,1.59706e+06,3.59339e+06,0.0606291,0.0404194,0.0909436
2020-08-07,CA,538416,10011,8596882,7277,6404,143.714,112263,0.0570446,0.0570446,3.27722,2.18481,4.91583,0.793837,22338.6,14892.4,33507.9,393200,262133,589800,0.00995136,0.00663424,0.014927,2.41793e+06,1.61195e+06,3.62689e+06,0.0611945,0.0407963,0.0917917
2020-08-08,CA,545787,10189,8707527,6956,6522.43,137.857,117277,0.0556155,0.0556155,3.25441,2.16961,4.88162,0.763464,21008.7,14005.8,31513,392239,261493,588358,0.00992703,0.00661802,0.0148905,2.43894e+06,1.62596e+06,3.65841e+06,0.0617262,0.0411508,0.0925892
2020-08-09,CA,554160,10293,8826119,6849,6428.29,133.857,112878,0.0569491,0.0569491,3.26265,2.1751,4.89397,0.754417,20101.6,13401.1,30152.4,390248,260165,585372,0.00987664,0.00658442,0.014815,2.45904e+06,1.63936e+06,3.68856e+06,0.0622349,0.0414899,0.0933524
2020-08-10,CA,561911,10359,8998353,6770,6715.71,138.714,116237,0.0577762,0.0577762,3.26509,2.17673,4.89763,0.759306,19131.4,12754.3,28697.1,386376,257584,579564,0.00977864,0.00651909,0.014668,2.47817e+06,1.65211e+06,3.71726e+06,0.0627191,0.0418127,0.0940786
2020-08-11,CA,574411,10468,9186279,6759,7854.86,138.143,125795,0.0624417,0.0624417,3.30829,2.20553,4.96243,0.77306,18329,12219.3,27493.5,380318,253545,570476,0.00962531,0.00641688,0.014438,2.4965e+06,1.66433e+06,3.74475e+06,0.063183,0.042122,0.0947745
2020-08-12,CA,586056,10648,9303467,6647,8762,135,127724,0.0686011,0.0686011,3.36416,2.24277,5.04624,0.793007,17874.9,11916.6,26812.3,372562,248374,558843,0.00942902,0.00628602,0.0141435,2.51437e+06,1.67625e+06,3.77156e+06,0.0636354,0.0424236,0.095453
2020-08-13,CA,593141,10808,9445493,6424,9023,134.143,135004,0.0668349,0.0668349,3.33951,2.22634,5.00926,0.81475,17434.2,11622.8,26151.4,362749,241833,544124,0.00918069,0.00612046,0.013771,2.53181e+06,1.68787e+06,3.79771e+06,0.0640766,0.0427177,0.0961149
2020-08-14,CA,601075,10996,9556598,6364,8951.29,140.714,137102,0.0652891,0.0652891,3.3171,2.2114,4.97565,0.834254,17021.8,11347.8,25532.6,350922,233948,526382,0.00888134,0.00592089,0.013322,2.54883e+06,1.69922e+06,3.82325e+06,0.0645074,0.0430049,0.0967611
2020-08-15,CA,613689,11147,9681111,6327,9700.29,136.857,139083,0.0697444,0.0697444,3.35432,2.23621,5.03147,0.849829,16569.5,11046.3,24854.2,337254,224836,505881,0.00853544,0.00569029,0.0128032,2.5654e+06,1.71027e+06,3.8481e+06,0.0649267,0.0432845,0.0973901
2020-08-16,CA,621562,11224,9798135,6309,9628.86,133,138859,0.0693425,0.0693425,3.34352,2.22901,5.01528,0.859202,15971.5,10647.7,23957.2,322763,215175,484144,0.00816868,0.00544579,0.012253,2.58137e+06,1.72091e+06,3.87206e+06,0.065331,0.043554,0.0979964
2020-08-17,CA,628031,11242,9933780,6332,9445.71,126.143,133632,0.0706843,0.0706843,3.34957,2.23305,5.02435,0.864545,15537.8,10358.5,23306.7,308536,205691,462804,0.00780862,0.00520575,0.0117129,2.59691e+06,1.73127e+06,3.89536e+06,0.0657242,0.0438161,0.0985863
2020-08-18,CA,632667,11342,10049039,6360,8322.29,124.857,123251,0.0675228,0.0675228,3.31238,2.20825,4.96857,0.868919,15085.1,10056.7,22627.7,294702,196468,442053,0.0074585,0.00497233,0.0111877,2.61199e+06,1.74133e+06,3.91799e+06,0.066106,0.0440707,0.099159
2020-08-19,CA,638831,11523,10140683,6479,7539.29,125,119602,0.0630363,0.0630363,3.26166,2.17444,4.89249,0.870529,14737.3,9824.88,22106,281488,187659,422233,0.00712408,0.00474939,0.0106861,2.62673e+06,1.75115e+06,3.9401e+06,0.066479,0.0443193,0.0997184
2020-08-20,CA,644751,11686,10227966,6212,7372.86,125.429,111782,0.0659575,0.0659575,3.28411,2.18941,4.92617,0.871328,14370,9579.98,21554.9,269748,179832,404623,0.00682696,0.00455131,0.0102404,2.6411e+06,1.76073e+06,3.96165e+06,0.0668427,0.0445618,0.100264
2020-08-21,CA,650336,11821,10329372,6039,7037.29,117.857,110396,0.0637457,0.0637457,3.25611,2.17074,4.88417,0.869955,14013.5,9342.34,21020.3,259525,173017,389287,0.00656821,0.00437881,0.00985232,2.65512e+06,1.77008e+06,3.98267e+06,0.0671973,0.0447982,0.100796
2020-08-22,CA,656892,11988,10436352,5873,6171.86,120.143,107892,0.0572043,0.0572043,3.18403,2.12269,4.77605,0.866102,13632.2,9088.11,20448.3,250818,167212,376227,0.00634787,0.00423191,0.0095218,2.66875e+06,1.77916e+06,4.00312e+06,0.0675423,0.0450282,0.101313
2020-08-23,CA,663669,12134,10541031,5665,6015.29,130,106128,0.0566795,0.0566795,3.17278,2.11519,4.75917,0.858452,13229.2,8819.48,19843.8,243039,162026,364558,0.00615098,0.00410065,0.00922647,2.68198e+06,1.78798e+06,4.02296e+06,0.0678771,0.0452514,0.101816
2020-08-24,CA,668615,12152,10652487,5618,5797.71,130,102672,0.0564681,0.0564681,3.16485,2.1099,4.74728,0.847572,12668.8,8445.86,19003.2,235606,157071,353409,0.00596287,0.00397524,0.0089443,2.69465e+06,1.79643e+06,4.04197e+06,0.0681978,0.0454652,0.102297
2020-08-25,CA,673095,12257,10762506,5561,5775.43,130.714,101924,0.0566641,0.0566641,3.16118,2.10745,4.74177,0.832735,12046.2,8030.8,18069.3,228521,152347,342781,0.00578355,0.0038557,0.00867532,2.70669e+06,1.80446e+06,4.06004e+06,0.0685026,0.0456684,0.102754
2020-08-26,CA,679099,12407,10832757,5537,5752.57,126.286,98867.7,0.0581845,0.0581845,3.17095,2.11396,4.75642,0.817074,11382.4,7588.24,17073.5,221574,147716,332361,0.00560774,0.00373849,0.00841161,2.71807e+06,1.81205e+06,4.07711e+06,0.0687907,0.0458605,0.103186
2020-08-27,CA,683529,12550,10918415,5397,5539.71,123.429,98635.6,0.0561635,0.0561635,3.14487,2.09658,4.71731,0.804168,10784.3,7189.53,16176.4,214484,142989,321726,0.00542829,0.00361886,0.00814243,2.72886e+06,1.81924e+06,4.09329e+06,0.0690636,0.0460424,0.103595
2020-08-28,CA,688858,12690,11010637,5267,5503.14,124.143,97323.6,0.0565448,0.0565448,3.14323,2.09549,4.71484,0.798308,10233.5,6822.33,15350.2,207283,138189,310924,0.00524605,0.00349736,0.00786907,2.73909e+06,1.82606e+06,4.10864e+06,0.0693226,0.0462151,0.103984
2020-08-29,CA,693839,12834,11109630,5063,5278.14,120.857,96182.6,0.0548763,0.0548763,3.12085,2.08056,4.68127,0.801313,9726.24,6484.16,14589.4,199987,133325,299981,0.00506141,0.00337427,0.00759211,2.74882e+06,1.83255e+06,4.12323e+06,0.0695688,0.0463792,0.104353
2020-08-30,CA,699909,12905,11231829,4943,5177.14,110.143,98685.4,0.0524611,0.0524611,3.09068,2.06046,4.63603,0.814639,9475.9,6317.27,14213.9,192894,128596,289341,0.00488188,0.00325459,0.00732282,2.75829e+06,1.83886e+06,4.13744e+06,0.0698086,0.0465391,0.104713
2020-08-31,CA,704085,12933,11373305,4829,5067.14,111.571,102974,0.049208,0.049208,3.05132,2.03421,4.57698,0.837528,9317.84,6211.89,13976.8,186240,124160,279360,0.00471348,0.00314232,0.00707023,2.76761e+06,1.84507e+06,4.15142e+06,0.0700444,0.0466963,0.105067
2020-09-01,CA,707797,13018,11470696,4869,4957.43,108.714,101170,0.049001,0.049001,3.04416,2.02944,4.56624,0.866877,9267.19,6178.13,13900.8,179970,119980,269954,0.00455478,0.00303652,0.00683218,2.77688e+06,1.85125e+06,4.16532e+06,0.070279,0.0468527,0.105418
2020-09-02,CA,712052,13163,11580370,4851,4707.57,108,106802,0.0440776,0.0440776,2.98567,1.99044,4.4785,0.900651,9266.7,6177.8,13900.1,174151,116101,261227,0.00440753,0.00293835,0.00661129,2.78615e+06,1.85743e+06,4.17922e+06,0.0705135,0.047009,0.10577
2020-09-03,CA,717177,13327,11663924,4571,4806.86,111,106501,0.0451343,0.0451343,2.99275,1.99517,4.48912,0.932551,9252.69,6168.46,13879,168667,112444,253000,0.00426872,0.00284581,0.00640308,2.7954e+06,1.8636e+06,4.1931e+06,0.0707477,0.0471651,0.106122
2020-09-04,CA,722283,13490,11796970,4401,4775,114.286,112333,0.0425074,0.0425074,2.95895,1.97263,4.43842,0.960135,9276.83,6184.55,13915.2,163573,109049,245360,0.00413982,0.00275988,0.00620973,2.80468e+06,1.86978e+06,4.20701e+06,0.0709825,0.0473216,0.106474
2020-09-05,CA,727239,13643,11916323,4242,4771.43,115.571,115242,0.0414036,0.0414036,2.94203,1.96135,4.41305,0.981986,9356.57,6237.71,14034.9,158917,105944,238375,0.00402196,0.00268131,0.00603294,2.81403e+06,1.87602e+06,4.22105e+06,0.0712193,0.0474795,0.106829
2020-09-06,CA,732144,13709,12047191,4226,4605,114.857,116480,0.0395346,0.0395346,2.91628,1.94419,4.37442,0.996776,9359.17,6239.44,14038.7,154644,103096,231965,0.00391381,0.00260921,0.00587072,2.82339e+06,1.88226e+06,4.23509e+06,0.0714561,0.0476374,0.107184
2020-09-07,CA,735235,13726,12158292,4285,4450,113.286,112141,0.0396822,0.0396822,2.91378,1.94252,4.37067,1.00413,9375.2,6250.14,14062.8,150789,100526,226184,0.00381627,0.00254418,0.00572441,2.83277e+06,1.88851e+06,4.24915e+06,0.0716934,0.0477956,0.10754
2020-09-08,CA,737911,13758,12267948,4297,4302,105.714,113893,0.0377722,0.0377722,2.88745,1.92496,4.33117,1.00716,9366.35,6244.23,14049.5,147487,98324.7,221231,0.00373269,0.00248846,0.00559904,2.84213e+06,1.89475e+06,4.2632e+06,0.0719305,0.0479536,0.107896
2020-09-09,CA,739527,13841,12343797,4425,3925,96.8571,109061,0.035989,0.035989,2.86231,1.90821,4.29346,1.00526,9360.84,6240.56,14041.3,144802,96534.5,217203,0.00366473,0.00244315,0.0054971,2.85149e+06,1.901e+06,4.27724e+06,0.0721674,0.0481116,0.108251
2020-09-10,CA,742865,13978,12389991,4225,3669.71,93,103724,0.0353797,0.0353797,2.85111,1.90074,4.27666,1.00139,9382.4,6254.93,14073.6,142802,95201.1,214203,0.00361411,0.00240941,0.00542117,2.86088e+06,1.90725e+06,4.29131e+06,0.0724048,0.0482699,0.108607
2020-09-11,CA,746191,14089,12451660,4023,3415.43,85.5714,93527.1,0.036518,0.036518,2.8608,1.9072,4.2912,0.996037,9361.6,6241.07,14042.4,141379,94252.7,212069,0.00357811,0.00238541,0.00536716,2.87024e+06,1.91349e+06,4.30536e+06,0.0726418,0.0484278,0.108963
2020-09-12,CA,750298,14251,12556967,3848,3294.14,86.8571,91520.6,0.0359935,0.0359935,2.85076,1.90051,4.27614,0.98939,9289.3,6192.87,13934,140435,93623.2,210652,0.00355421,0.00236947,0.00533132,2.87953e+06,1.91968e+06,4.31929e+06,0.0728769,0.0485846,0.109315
2020-09-13,CA,754923,14329,12690016,3741,3254.14,88.5714,91832.1,0.0354358,0.0354358,2.84037,1.89358,4.26056,0.980693,9205.55,6137.03,13808.3,139914,93276.1,209871,0.00354103,0.00236069,0.00531155,2.88873e+06,1.92582e+06,4.3331e+06,0.0731098,0.0487399,0.109665
2020-09-14,CA,757778,14385,12806189,3665,3220.43,94.1429,92556.7,0.0347941,0.0347941,2.82903,1.88602,4.24355,0.971391,9119.63,6079.76,13679.5,139558,93038.6,209337,0.00353202,0.00235468,0.00529803,2.89785e+06,1.9319e+06,4.34678e+06,0.0733406,0.0488938,0.110011
2020-09-15,CA,760013,14451,12928170,3735,3157.43,99,94317.4,0.0334766,0.0334766,2.80958,1.87306,4.21438,0.961544,9061.04,6040.69,13591.6,139301,92867.4,208952,0.00352552,0.00235035,0.00528828,2.90691e+06,1.93794e+06,4.36037e+06,0.07357,0.0490466,0.110355
2020-09-16,CA,762963,14615,13000522,3685,3348,110.571,93817.9,0.0356862,0.0356862,2.83219,1.88813,4.24829,0.952148,8876.51,5917.67,13314.8,138910,92606.9,208366,0.00351563,0.00234375,0.00527345,2.91579e+06,1.94386e+06,4.37368e+06,0.0737946,0.0491964,0.110692
2020-09-17,CA,766201,14721,13080037,3621,3333.71,106.143,98578,0.033818,0.033818,2.80656,1.87104,4.20985,0.942085,8710.08,5806.72,13065.1,138354,92235.8,207531,0.00350154,0.00233436,0.00525231,2.9245e+06,1.94967e+06,4.38675e+06,0.0740151,0.0493434,0.111023
2020-09-18,CA,769831,14812,13177186,3570,3377.14,103.286,103647,0.0325833,0.0325833,2.78825,1.85883,4.18237,0.933828,8573.42,5715.61,12860.1,137674,91783,206512,0.00348435,0.0023229,0.00522653,2.93307e+06,1.95538e+06,4.39961e+06,0.074232,0.049488,0.111348
2020-09-19,CA,774135,14912,13343886,3510,3405.29,94.4286,112417,0.0302916,0.0302916,2.75672,1.83781,4.13507,0.927083,8436.21,5624.14,12654.3,136834,91222.6,205251,0.00346308,0.00230872,0.00519462,2.94151e+06,1.96101e+06,4.41226e+06,0.0744455,0.0496304,0.111668
2020-09-20,CA,778400,14987,13523158,3441,3353.86,94,119020,0.0281789,0.0281789,2.72669,1.81779,4.09004,0.926784,8267.25,5511.5,12400.9,135745,90496.4,203617,0.00343551,0.00229034,0.00515326,2.94978e+06,1.96652e+06,4.42466e+06,0.0746548,0.0497699,0.111982
2020-09-21,CA,781694,15018,13672782,3459,3416.57,90.4286,123799,0.0275977,0.0275977,2.71606,1.81071,4.07409,0.931343,8134.71,5423.14,12202.1,134520,89680.1,201780,0.00340452,0.00226968,0.00510678,2.95791e+06,1.97194e+06,4.43687e+06,0.0748607,0.0499071,0.112291
2020-09-22,CA,784324,15071,13804055,3520,3473,88.5714,125126,0.0277559,0.0277559,2.71503,1.81002,4.07254,0.941079,8000.47,5333.65,12000.7,133145,88763.6,199718,0.00336973,0.00224648,0.00505459,2.96591e+06,1.97727e+06,4.44887e+06,0.0750631,0.0500421,0.112595
2020-09-23,CA,787470,15204,13879423,3557,3501,84.1429,125557,0.0278837,0.0278837,2.71361,1.80907,4.07041,0.956726,8111.24,5407.49,12166.9,131890,87926.8,197835,0.00333796,0.00222531,0.00500694,2.97402e+06,1.98268e+06,4.46103e+06,0.0752684,0.0501789,0.112903
2020-09-24,CA,790640,15314,13952857,3484,3491.29,84.7143,124689,0.028,0.028,2.71205,1.80803,4.06808,0.979966,8179.41,5452.94,12269.1,130709,87139.2,196063,0.00330806,0.00220537,0.00496209,2.9822e+06,1.98813e+06,4.4733e+06,0.0754754,0.050317,0.113213
2020-09-25,CA,794040,15398,14052247,3307,3458.43,83.7143,125009,0.0276655,0.0276655,2.70479,1.80319,4.05718,1.00291,8263,5508.67,12394.5,129589,86392.9,194384,0.00327973,0.00218649,0.00491959,2.99047e+06,1.99364e+06,4.4857e+06,0.0756846,0.0504564,0.113527
2020-09-26,CA,798237,15532,14182730,3203,3443.14,88.5714,119835,0.0287324,0.0287324,2.71522,1.81014,4.07282,1.02569,8416.06,5610.71,12624.1,128644,85762.6,192966,0.0032558,0.00217053,0.0048837,2.99888e+06,1.99925e+06,4.49832e+06,0.0758976,0.0505984,0.113846
2020-09-27,CA,802308,15587,14333498,3129,3415.43,85.7143,115763,0.0295037,0.0295037,2.72171,1.81447,4.08256,1.04113,8601.12,5734.08,12901.7,127956,85303.8,191934,0.00323838,0.00215892,0.00485757,3.00748e+06,2.00499e+06,4.51122e+06,0.0761152,0.0507435,0.114173
2020-09-28,CA,805263,15608,14484852,3160,3367,84.2857,116010,0.0290234,0.0290234,2.71281,1.80854,4.06922,1.04831,8735.9,5823.93,13103.8,127486,84990.7,191229,0.0032265,0.002151,0.00483974,3.01622e+06,2.01081e+06,4.52433e+06,0.0763363,0.0508909,0.114504
2020-09-29,CA,807425,15640,14613545,3223,3300.14,81.2857,115641,0.0285377,0.0285377,2.70388,1.80259,4.05582,1.04559,8817.74,5878.49,13226.6,127184,84789.4,190776,0.00321886,0.0021459,0.00482828,3.02504e+06,2.01669e+06,4.53755e+06,0.0765595,0.0510397,0.114839
2020-09-30,CA,810625,15792,14705202,3267,3307.86,84,117968,0.0280402,0.0280402,2.69482,1.79655,4.04223,1.03347,8710.23,5806.82,13065.3,126833,84555.6,190250,0.00320998,0.00213998,0.00481497,3.03375e+06,2.0225e+06,4.55062e+06,0.0767799,0.0511866,0.11517
2020-10-01,CA,813687,15888,14771851,3205,3292.43,82,116999,0.0281406,0.0281406,2.69319,1.79546,4.03978,1.01307,8582.95,5721.97,12874.4,126540,84359.9,189810,0.00320255,0.00213503,0.00480382,3.04233e+06,2.02822e+06,4.56349e+06,0.0769972,0.0513314,0.115496
2020-10-02,CA,817277,15986,14868431,3166,3319.57,84,116598,0.0284703,0.0284703,2.69437,1.79625,4.04155,0.992797,8433.17,5622.12,12649.8,126263,84175.3,189394,0.00319554,0.00213036,0.00479331,3.05076e+06,2.03384e+06,4.57614e+06,0.0772106,0.0514737,0.115816
2020-10-03,CA,819436,16074,14998888,3079,3028.43,77.4286,116594,0.0259741,0.0259741,2.66051,1.77367,3.99077,0.97682,8296.84,5531.22,12445.3,125986,83990.9,188979,0.00318854,0.00212569,0.00478281,3.05906e+06,2.03937e+06,4.58859e+06,0.0774206,0.0516137,0.116131
2020-10-04,CA,823729,16120,15160287,3129,3060.14,76.1429,118113,0.0259087,0.0259087,2.65699,1.77132,3.98548,0.973509,8220.54,5480.36,12330.8,125771,83847.1,188656,0.00318308,0.00212205,0.00477462,3.06728e+06,2.04485e+06,4.60092e+06,0.0776286,0.0517524,0.116443
2020-10-05,CA,826784,16149,15301681,3146,3074.43,77.2857,116690,0.026347,0.026347,2.65983,1.77322,3.98974,0.987632,8144.93,5429.96,12217.4,125648,83765.5,188472,0.00317999,0.00211999,0.00476998,3.07542e+06,2.05028e+06,4.61314e+06,0.0778348,0.0518898,0.116752
2020-10-06,CA,828461,16177,15430421,3175,3005.14,76.7143,116697,0.0257518,0.0257518,2.64969,1.76646,3.97454,1.01834,8292.84,5528.56,12439.3,125806,83871,188710,0.00318399,0.00212266,0.00477598,3.08372e+06,2.05581e+06,4.62558e+06,0.0780446,0.0520298,0.117067
2020-10-07,CA,831225,16228,15556706,3204,2942.86,62.2857,121643,0.0241925,0.0241925,2.62717,1.75145,3.94076,1.06355,8694.17,5796.11,13041.3,126500,84333.4,189750,0.00320154,0.00213436,0.00480232,3.09241e+06,2.06161e+06,4.63862e+06,0.0782647,0.0521765,0.117397
2020-10-08,CA,834800,16361,15623623,3186,3016.14,67.5714,121682,0.0247871,0.0247871,2.63229,1.75486,3.94843,1.11625,9281.58,6187.72,13922.4,127670,85113.7,191506,0.00323116,0.00215411,0.00484675,3.10169e+06,2.0678e+06,4.65254e+06,0.0784996,0.0523331,0.117749
2020-10-09,CA,838606,16428,15736497,3186,3047,63.1429,124009,0.0245707,0.0245707,2.627,1.75133,3.9405,1.16923,9827.03,6551.35,14740.5,129318,86212.1,193977,0.00327286,0.00218191,0.0049093,3.11152e+06,2.07435e+06,4.66728e+06,0.0787483,0.0524989,0.118122
2020-10-10,CA,842776,16500,15878445,3084,3334.29,60.8571,125651,0.0265361,0.0265361,2.649,1.766,3.9735,1.20987,10313.2,6875.5,15469.9,131368,87578.9,197053,0.00332475,0.0022165,0.00498713,3.12183e+06,2.08122e+06,4.68275e+06,0.0790093,0.0526729,0.118514
2020-10-11,CA,846579,16564,16047004,3103,3264.29,63.4286,126674,0.0257692,0.0257692,2.63702,1.75801,3.95552,1.23151,10790.2,7193.48,16185.3,133743,89161.7,200614,0.00338484,0.00225656,0.00507726,3.13262e+06,2.08842e+06,4.69894e+06,0.0792824,0.0528549,0.118924
2020-10-12,CA,850028,16572,16191341,3070,3320.57,60.4286,127094,0.0261268,0.0261268,2.63889,1.75926,3.95833,1.23045,11354.5,7569.66,17031.7,136496,90997.3,204744,0.00345452,0.00230302,0.00518178,3.14398e+06,2.09599e+06,4.71597e+06,0.0795698,0.0530465,0.119355
2020-10-13,CA,852406,16581,16333717,3060,3420.71,57.7143,129042,0.0265085,0.0265085,2.641,1.76067,3.9615,1.21083,11608.1,7738.72,17412.1,139368,92912,209052,0.00352721,0.00235148,0.00529082,3.15559e+06,2.10372e+06,4.73338e+06,0.0798635,0.0532424,0.119795
2020-10-14,CA,855072,16639,16425487,3126,3406.71,58.7143,124112,0.0274488,0.0274488,2.64971,1.76648,3.97457,1.17369,11619.7,7746.45,17429.5,142170,94780,213255,0.00359813,0.00239875,0.00539719,3.16721e+06,2.11147e+06,4.75081e+06,0.0801576,0.0534384,0.120236
2020-10-15,CA,858401,16757,16517812,3078,3371.57,56.5714,127741,0.0263937,0.0263937,2.63462,1.75641,3.95192,1.12849,11461.4,7640.92,17192.1,144921,96614.1,217382,0.00366775,0.00244517,0.00550163,3.17867e+06,2.11911e+06,4.768e+06,0.0804477,0.0536318,0.120672
2020-10-16,CA,861476,16830,16621956,3035,3267.14,57.4286,126494,0.0258284,0.0258284,2.62534,1.75023,3.93801,1.082,11416.5,7611.03,17124.8,147755,98503.2,221632,0.00373947,0.00249298,0.0056092,3.19008e+06,2.12672e+06,4.78513e+06,0.0807366,0.0538244,0.121105
2020-10-17,CA,864455,16899,16756711,2995,3097,57,125467,0.0246839,0.0246839,2.60896,1.7393,3.91344,1.04839,11425.4,7616.95,17138.1,150747,100498,226120,0.0038152,0.00254347,0.0057228,3.20151e+06,2.13434e+06,4.80226e+06,0.0810258,0.0540172,0.121539
2020-10-18,CA,867317,16943,16892062,3020,2962.57,54.1429,120723,0.0245403,0.0245403,2.60484,1.73656,3.90726,1.02943,11431,7620.69,17146.6,153881,102587,230822,0.00389452,0.00259635,0.00584178,3.21294e+06,2.14196e+06,4.81941e+06,0.0813151,0.0542101,0.121973
2020-10-19,CA,870791,16970,17042408,3002,2966.14,56.8571,121581,0.0243964,0.0243964,2.60074,1.73383,3.90112,1.02765,11393.9,7595.91,17090.8,157054,104703,235582,0.00397483,0.00264989,0.00596225,3.22433e+06,2.14956e+06,4.8365e+06,0.0816035,0.0544023,0.122405
2020-10-20,CA,874077,16992,17189070,3104,3095.86,58.7143,122193,0.0253357,0.0253357,2.60985,1.7399,3.91478,1.04197,11637.4,7758.25,17456.1,160547,107031,240820,0.00406322,0.00270881,0.00609483,3.23597e+06,2.15731e+06,4.85396e+06,0.081898,0.0545987,0.122847
2020-10-21,CA,877784,17027,17293139,3077,3244.57,55.4286,123950,0.0261764,0.0261764,2.61752,1.74502,3.92629,1.07322,11983.9,7989.26,17975.8,164238,109492,246357,0.00415664,0.00277109,0.00623496,3.24796e+06,2.1653e+06,4.87193e+06,0.0822013,0.0548009,0.123302
2020-10-22,CA,880724,17189,17358770,3051,3189,61.7143,120137,0.0265447,0.0265447,2.61949,1.74633,3.92923,1.11363,12555,8369.97,18832.4,168099,112066,252148,0.00425435,0.00283623,0.00638152,3.26051e+06,2.17367e+06,4.89077e+06,0.082519,0.0550127,0.123779
2020-10-23,CA,886865,17262,17483293,3011,3627,61.7143,123048,0.0294763,0.0294763,2.65033,1.76689,3.97549,1.1602,13240.9,8827.29,19861.4,172058,114705,258087,0.00435455,0.00290304,0.00653183,3.27375e+06,2.1825e+06,4.91063e+06,0.0828541,0.0552361,0.124281
2020-10-24,CA,892810,17311,17609179,3007,4050.71,58.8571,121781,0.0332622,0.0332622,2.68822,1.79215,4.03234,1.20214,13957.1,9304.73,20935.6,176188,117459,264282,0.00445908,0.00297272,0.00668862,3.28771e+06,2.19181e+06,4.93156e+06,0.0832074,0.0554716,0.124811
2020-10-25,CA,898029,17345,17787885,2969,4387.43,57.4286,127975,0.0342836,0.0342836,2.69608,1.79739,4.04413,1.24001,14751.9,9834.61,22127.9,180627,120418,270940,0.00457142,0.00304761,0.00685713,3.30246e+06,2.20164e+06,4.95369e+06,0.0835807,0.0557205,0.125371
2020-10-26,CA,901010,17357,17982829,2991,4317,55.2857,134346,0.0321335,0.0321335,2.67138,1.78092,4.00707,1.27127,15657.9,10438.6,23486.8,185495,123663,278242,0.00469461,0.00312974,0.00704192,3.31812e+06,2.21208e+06,4.97718e+06,0.083977,0.0559847,0.125966
2020-10-27,CA,904198,17400,18127049,3000,4303,58.2857,133997,0.0321127,0.0321127,2.66866,1.7791,4.00299,1.2932,16433.1,10955.4,24649.7,190573,127049,285860,0.00482314,0.00321543,0.00723472,3.33455e+06,2.22303e+06,5.00183e+06,0.0843929,0.0562619,0.126589
2020-10-28,CA,908713,17475,18223596,2998,4418.43,64,132922,0.0332407,0.0332407,2.67777,1.78518,4.01666,1.30476,17409.1,11606.1,26113.7,196374,130916,294561,0.00496996,0.00331331,0.00745494,3.35196e+06,2.23464e+06,5.02794e+06,0.0848335,0.0565557,0.12725
2020-10-29,CA,912904,17541,18323771,3083,4597.14,50.2857,137857,0.0333471,0.0333471,2.67634,1.78423,4.01451,1.31103,18390.8,12260.5,27586.2,203145,135430,304718,0.00514133,0.00342755,0.00771199,3.37035e+06,2.2469e+06,5.05553e+06,0.085299,0.056866,0.127948
2020-10-30,CA,916918,17571,18444523,3148,4293.29,44.1429,137319,0.0312651,0.0312651,2.65247,1.76831,3.97871,1.31154,19352.6,12901.7,29028.8,211036,140691,316555,0.00534104,0.0035607,0.00801157,3.3897e+06,2.2598e+06,5.08456e+06,0.0857887,0.0571925,0.128683
